datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011011907,1,0,1,2,9.84,12.88,92,7.0015,1,89,90
2011011908,1,0,1,2,9.84,12.88,93,7.0015,1,196,197
2011011909,1,0,1,2,9.84,12.88,93,7.0015,2,107,109
2011011910,1,0,1,2,10.66,13.635,93,8.9981,1,46,47
2011011911,1,0,1,2,11.48,15.15,87,6.0032,5,47,52
2011011912,1,0,1,2,12.3,15.91,81,6.0032,5,65,70
2011011913,1,0,1,1,16.4,20.455,62,19.0012,11,67,78
2011011914,1,0,1,1,16.4,20.455,58,16.9979,7,68,75
2011011915,1,0,1,1,16.4,20.455,54,19.0012,4,78,82
2011011916,1,0,1,1,15.58,19.695,58,26.0027,10,94,104
2011011917,1,0,1,1,14.76,16.665,57,22.0028,7,190,197
2011011918,1,0,1,1,13.94,15.91,61,19.0012,5,156,161
2011011919,1,0,1,1,13.12,14.395,57,27.9993,4,108,112
2011011920,1,0,1,1,13.12,15.15,49,19.9995,2,74,76
2011011921,1,0,1,1,13.12,14.395,49,27.9993,4,55,59
2011011922,1,0,1,1,12.3,15.15,52,11.0014,6,53,59
2011011923,1,0,1,1,12.3,13.635,52,31.0009,1,27,28
2011020100,1,0,1,2,6.56,9.09,64,7.0015,2,6,8
2011020101,1,0,1,2,6.56,9.09,69,7.0015,0,3,3
2011020102,1,0,1,2,6.56,11.365,69,0,0,2,2
2011020103,1,0,1,2,6.56,11.365,69,0,0,2,2
2011020105,1,0,1,3,5.74,10.605,93,0,0,3,3
2011020106,1,0,1,3,5.74,10.605,93,0,0,22,22
2011020107,1,0,1,3,6.56,11.365,93,0,0,52,52
2011020108,1,0,1,3,6.56,11.365,93,0,3,132,135
2011020109,1,0,1,2,6.56,11.365,93,0,2,114,116
2011020110,1,0,1,2,6.56,11.365,93,0,0,47,47
2011020111,1,0,1,2,7.38,12.12,86,0,2,49,51
2011020112,1,0,1,2,8.2,12.88,86,0,2,53,55
2011020113,1,0,1,2,8.2,12.88,86,0,3,49,52
2011020114,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
2011020115,1,0,1,2,9.84,14.395,75,0,7,45,52
2011020116,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
2011020117,1,0,1,2,9.84,14.395,75,0,4,172,176
2011020118,1,0,1,2,9.84,12.88,81,7.0015,3,165,168
2011020119,1,0,1,2,9.84,12.12,81,8.9981,3,105,108
2011020120,1,0,1,2,9.02,11.365,87,8.9981,5,69,74
2011020121,1,0,1,2,9.02,11.365,87,8.9981,0,64,64
2011020122,1,0,1,2,9.02,12.88,87,6.0032,2,34,36
2011020123,1,0,1,3,8.2,9.85,93,12.998,1,15,16
2011020200,1,0,1,3,9.02,12.12,93,7.0015,0,2,2
2011020201,1,0,1,3,9.02,11.365,93,12.998,0,3,3
2011020202,1,0,1,3,9.02,11.365,93,8.9981,4,0,4
2011020203,1,0,1,3,9.02,11.365,93,8.9981,0,1,1
2011020204,1,0,1,3,9.02,10.605,93,19.0012,0,1,1
2011020205,1,0,1,3,9.02,12.12,93,7.0015,0,3,3
2011020206,1,0,1,3,9.02,12.12,93,7.0015,1,17,18
2011020207,1,0,1,3,9.02,10.605,93,15.0013,1,48,49
2011020208,1,0,1,3,9.02,10.605,93,15.0013,1,154,155
2011020209,1,0,1,2,9.84,12.88,93,6.0032,4,119,123
2011020210,1,0,1,2,9.02,13.635,100,0,2,59,61
2011020211,1,0,1,2,9.84,11.365,93,12.998,5,47,52
2011020212,1,0,1,2,9.84,11.365,93,15.0013,3,61,64
2011020213,1,0,1,1,13.94,16.665,93,11.0014,1,74,75
2011020214,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
2011020215,1,0,1,1,15.58,19.695,76,22.0028,10,66,76
2011020216,1,0,1,1,14.76,16.665,71,19.9995,8,95,103
2011020217,1,0,1,1,14.76,15.91,53,35.0008,7,183,190
2011020218,1,0,1,1,13.94,14.395,42,36.9974,7,175,182
2011020219,1,0,1,1,11.48,12.12,45,32.9975,3,88,91
2011020220,1,0,1,1,9.84,9.85,48,36.9974,4,71,75
2011020221,1,0,1,1,9.02,9.85,47,22.0028,1,62,63
2011020222,1,0,1,1,9.02,10.605,44,16.9979,5,35,40
2011020223,1,0,1,1,8.2,8.335,44,30.0026,3,29,32
2011020300,1,0,1,1,8.2,8.335,40,30.0026,1,11,12
2011020301,1,0,1,1,8.2,7.575,44,35.0008,0,5,5
2011020302,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
2011020303,1,0,1,1,7.38,8.335,43,16.9979,0,1,1
2011020305,1,0,1,1,6.56,6.82,50,19.9995,0,2,2
2011020306,1,0,1,1,6.56,6.82,43,23.9994,0,39,39
2011020307,1,0,1,1,5.74,6.06,50,22.0028,1,86,87
2011020308,1,0,1,1,5.74,6.06,50,23.9994,4,184,188
2011020309,1,0,1,1,6.56,6.82,47,19.9995,6,127,133
2011020310,1,0,1,1,7.38,7.575,43,22.0028,2,50,52
2011020311,1,0,1,1,7.38,6.82,43,30.0026,9,55,64
2011020312,1,0,1,1,8.2,9.09,40,23.9994,2,67,69
2011020313,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
2011020314,1,0,1,1,9.02,9.85,37,26.0027,4,43,47
2011020315,1,0,1,1,9.02,9.85,37,22.0028,4,56,60
2011020316,1,0,1,1,9.02,10.605,37,16.9979,5,73,78
2011020317,1,0,1,1,8.2,9.85,40,12.998,5,170,175
2011020318,1,0,1,1,8.2,10.605,40,11.0014,2,145,147
2011020319,1,0,1,1,8.2,12.88,40,0,4,92,96
2011020320,1,0,1,1,8.2,11.365,47,6.0032,1,108,109
2011020321,1,0,1,1,7.38,10.605,55,7.0015,1,53,54
2011020322,1,0,1,1,7.38,10.605,51,6.0032,2,39,41
2011020323,1,0,1,1,8.2,11.365,47,7.0015,4,34,38
2011020400,1,0,1,2,8.2,12.88,44,0,3,10,13
2011020401,1,0,1,2,6.56,11.365,59,0,0,7,7
2011020402,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
2011020403,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
2011020405,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
2011020406,1,0,1,2,6.56,11.365,55,0,2,26,28
2011020407,1,0,1,1,5.74,10.605,59,0,0,87,87
2011020408,1,0,1,1,5.74,7.575,74,8.9981,3,217,220
2011020409,1,0,1,2,6.56,9.09,80,8.9981,3,124,127
2011020410,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
2011020411,1,0,1,1,9.02,11.365,51,11.0014,3,61,64
2011020412,1,0,1,2,9.84,12.12,48,11.0014,8,78,86
2011020413,1,0,1,2,10.66,12.88,50,15.0013,9,73,82
2011020414,1,0,1,2,11.48,13.635,45,11.0014,15,76,91
2011020415,1,0,1,2,11.48,13.635,48,16.9979,9,81,90
2011020416,1,0,1,2,12.3,14.395,42,15.0013,8,91,99
2011020417,1,0,1,2,10.66,13.635,56,8.9981,10,195,205
2011020418,1,0,1,2,9.84,12.88,60,7.0015,3,152,155
2011020419,1,0,1,2,9.84,12.12,65,8.9981,1,102,103
2011020420,1,0,1,2,9.84,12.12,65,11.0014,2,69,71
2011020421,1,0,1,2,9.84,12.12,70,11.0014,2,41,43
2011020422,1,0,1,2,9.84,12.12,65,11.0014,1,45,46
2011020423,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
2011020500,1,0,0,2,9.84,12.12,70,11.0014,3,36,39
2011020501,1,0,0,2,9.84,12.12,65,11.0014,1,17,18
2011020502,1,0,0,2,9.84,12.12,75,11.0014,5,12,17
2011020503,1,0,0,2,9.84,12.12,75,11.0014,1,10,11
2011020504,1,0,0,3,9.02,11.365,93,8.9981,0,8,8
2011020505,1,0,0,3,8.2,11.365,100,6.0032,0,9,9
2011020506,1,0,0,3,8.2,12.88,100,0,0,4,4
2011020507,1,0,0,3,9.02,12.88,93,6.0032,0,4,4
2011020508,1,0,0,3,8.2,11.365,100,6.0032,0,10,10
2011020509,1,0,0,3,8.2,11.365,100,6.0032,3,17,20
2011020510,1,0,0,3,8.2,10.605,100,8.9981,3,31,34
2011020511,1,0,0,3,9.02,11.365,100,8.9981,1,46,47
2011020512,1,0,0,3,9.02,11.365,100,11.0014,10,42,52
2011020513,1,0,0,3,9.02,11.365,100,11.0014,10,62,72
2011020514,1,0,0,3,9.02,13.635,100,0,5,50,55
2011020515,1,0,0,3,9.02,13.635,100,0,11,49,60
2011020516,1,0,0,3,9.02,11.365,100,8.9981,8,63,71
2011020517,1,0,0,2,9.84,10.605,100,19.0012,14,64,78
2011020518,1,0,0,2,11.48,12.12,93,30.0026,2,81,83
2011020519,1,0,0,2,11.48,12.12,93,30.0026,6,78,84
2011020520,1,0,0,1,12.3,14.395,87,16.9979,5,64,69
2011020521,1,0,0,1,10.66,12.88,100,12.998,3,53,56
2011020522,1,0,0,1,10.66,13.635,93,8.9981,2,43,45
2011020523,1,0,0,1,10.66,12.88,93,15.0013,7,52,59
2011020600,1,0,0,1,10.66,12.88,70,12.998,2,37,39
2011020601,1,0,0,1,10.66,11.365,65,27.9993,4,40,44
2011020602,1,0,0,1,10.66,11.365,60,22.0028,0,20,20
2011020603,1,0,0,1,10.66,14.395,60,6.0032,3,10,13
2011020604,1,0,0,1,10.66,11.365,60,23.9994,0,2,2
2011020605,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
2011020606,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
2011020607,1,0,0,1,9.84,12.12,65,11.0014,0,8,8
2011020608,1,0,0,1,9.84,12.88,65,7.0015,2,21,23
2011020609,1,0,0,1,11.48,14.395,56,7.0015,7,38,45
2011020610,1,0,0,1,12.3,14.395,52,16.9979,15,74,89
2011020611,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
2011020612,1,0,0,1,13.94,16.665,46,0,48,126,174
2011020613,1,0,0,1,13.94,18.18,46,0,47,135,182
2011020614,1,0,0,1,13.94,17.425,46,6.0032,47,114,161
2011020615,1,0,0,1,13.94,17.425,46,6.0032,52,130,182
2011020616,1,0,0,1,13.94,17.425,49,7.0015,42,115,157
2011020617,1,0,0,1,13.94,18.18,46,0,24,97,121
2011020618,1,0,0,1,12.3,15.15,56,11.0014,13,65,78
2011020619,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
2011020620,1,0,0,1,11.48,14.395,61,7.0015,5,21,26
2011020621,1,0,0,1,10.66,15.15,60,0,5,22,27
2011020622,1,0,0,1,10.66,15.15,60,0,5,57,62
2011020623,1,0,0,1,9.84,14.395,65,0,4,26,30
2011020700,1,0,1,1,9.84,14.395,65,0,1,14,15
2011020701,1,0,1,1,9.02,13.635,75,0,1,4,5
2011020702,1,0,1,1,8.2,12.88,80,0,0,3,3
2011020703,1,0,1,1,8.2,12.88,86,0,0,1,1
2011020704,1,0,1,1,8.2,12.88,86,0,1,1,2
2011020705,1,0,1,1,8.2,12.88,86,0,1,9,10
2011020706,1,0,1,1,7.38,12.12,93,0,1,29,30
2011020707,1,0,1,1,7.38,12.12,86,0,6,89,95
2011020708,1,0,1,2,6.56,11.365,100,0,7,223,230
2011020709,1,0,1,1,9.02,13.635,80,0,3,115,118
2011020710,1,0,1,1,9.84,12.88,75,7.0015,6,49,55
2011020711,1,0,1,1,12.3,15.91,65,6.0032,11,36,47
2011020712,1,0,1,2,13.12,17.425,62,0,7,59,66
2011020713,1,0,1,2,14.76,18.18,57,6.0032,10,54,64
2011020714,1,0,1,2,14.76,18.18,57,6.0032,8,52,60
2011020715,1,0,1,2,15.58,19.695,54,6.0032,4,46,50
2011020716,1,0,1,2,14.76,17.425,57,8.9981,16,98,114
2011020717,1,0,1,2,13.12,15.91,70,11.0014,9,207,216
2011020718,1,0,1,2,13.94,16.665,66,8.9981,5,170,175
2011020719,1,0,1,2,13.12,17.425,70,0,5,123,128
2011020720,1,0,1,2,13.12,16.665,70,7.0015,6,82,88
2011020721,1,0,1,1,13.12,17.425,70,0,3,75,78
2011020722,1,0,1,1,11.48,15.15,81,6.0032,3,34,37
2011020723,1,0,1,2,12.3,16.665,81,0,6,19,25
2011020800,1,0,1,2,11.48,15.91,87,0,4,6,10
2011020801,1,0,1,2,11.48,15.91,87,0,0,4,4
2011020802,1,0,1,2,10.66,13.635,93,7.0015,1,1,2
2011020803,1,0,1,3,11.48,13.635,93,11.0014,0,1,1
2011020804,1,0,1,1,10.66,12.88,93,11.0014,0,3,3
2011020805,1,0,1,1,10.66,11.365,81,22.0028,0,2,2
2011020806,1,0,1,1,10.66,11.365,70,22.0028,0,39,39
2011020807,1,0,1,1,9.84,9.85,65,27.9993,3,97,100
2011020808,1,0,1,1,9.84,9.85,56,32.9975,7,236,243
2011020809,1,0,1,1,9.84,9.85,52,32.9975,7,128,135
2011020810,1,0,1,1,9.02,9.09,47,36.9974,4,44,48
2011020811,1,0,1,1,9.02,9.09,47,31.0009,1,49,50
2011020812,1,0,1,1,9.84,9.85,38,32.9975,2,63,65
2011020813,1,0,1,2,9.84,9.85,32,30.0026,2,48,50
2011020814,1,0,1,1,9.02,9.85,37,27.9993,3,61,64
2011020815,1,0,1,1,9.02,9.85,35,26.0027,6,45,51
2011020816,1,0,1,1,9.02,9.09,35,35.0008,4,79,83
2011020817,1,0,1,1,9.02,9.09,32,39.0007,4,172,176
2011020818,1,0,1,1,8.2,9.09,32,26.0027,1,151,152
2011020819,1,0,1,1,6.56,6.06,40,31.0009,1,100,101
2011020820,1,0,1,1,6.56,6.82,40,22.0028,3,53,56
2011020821,1,0,1,1,5.74,5.305,33,31.0009,8,46,54
2011020822,1,0,1,1,4.92,5.305,33,23.9994,0,29,29
2011020823,1,0,1,1,4.92,5.305,33,22.0028,3,9,12
2011020900,1,0,1,1,4.1,3.79,36,23.9994,0,17,17
2011020901,1,0,1,1,4.1,5.305,36,15.0013,0,7,7
2011020902,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
2011020903,1,0,1,1,2.46,3.79,45,8.9981,0,2,2
2011020905,1,0,1,1,2.46,5.305,45,7.0015,0,7,7
2011020906,1,0,1,1,2.46,7.575,45,0,0,43,43
2011020907,1,0,1,1,2.46,5.305,49,7.0015,4,95,99
2011020908,1,0,1,1,4.1,6.82,42,0,1,198,199
2011020909,1,0,1,1,4.92,6.82,39,11.0014,4,119,123
2011020910,1,0,1,1,5.74,9.09,36,0,8,51,59
2011020911,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
2011020912,1,0,1,2,7.38,9.09,40,15.0013,4,57,61
2011020913,1,0,1,1,7.38,8.335,40,16.9979,2,67,69
2011020914,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
2011020915,1,0,1,2,8.2,9.09,34,19.0012,3,61,64
2011020916,1,0,1,2,8.2,9.85,37,16.9979,7,72,79
2011020917,1,0,1,2,8.2,9.85,34,16.9979,9,157,166
2011020918,1,0,1,2,7.38,8.335,47,19.9995,2,168,170
2011020919,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
2011020920,1,0,1,3,5.74,7.575,86,11.0014,0,84,84
2011020921,1,0,1,2,5.74,7.575,86,11.0014,0,83,83
2011020922,1,0,1,3,6.56,8.335,80,11.0014,4,42,46
2011020923,1,0,1,3,6.56,7.575,80,12.998,0,37,37
2011021000,1,0,1,3,5.74,6.82,86,12.998,0,16,16
2011021001,1,0,1,3,5.74,7.575,80,8.9981,0,7,7
2011021002,1,0,1,3,5.74,7.575,80,8.9981,0,3,3
2011021004,1,0,1,2,5.74,6.82,59,15.0013,0,1,1
2011021005,1,0,1,2,4.92,6.06,50,15.0013,0,6,6
2011021006,1,0,1,2,4.92,6.06,54,19.0012,0,26,26
2011021007,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
2011021008,1,0,1,1,4.1,3.79,49,22.0028,5,173,178
2011021009,1,0,1,1,4.92,5.305,42,23.9994,1,121,122
2011021010,1,0,1,1,4.92,5.305,42,19.9995,1,34,35
2011021011,1,0,1,1,5.74,6.06,39,23.9994,1,44,45
2011021012,1,0,1,1,6.56,6.82,34,26.0027,4,65,69
2011021013,1,0,1,1,7.38,8.335,29,19.9995,3,59,62
2011021014,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
2011021015,1,0,1,1,8.2,9.85,25,16.9979,0,50,50
2011021016,1,0,1,1,8.2,9.09,27,19.9995,4,76,80
2011021017,1,0,1,1,7.38,9.09,26,12.998,6,159,165
2011021018,1,0,1,1,6.56,9.09,28,8.9981,3,157,160
2011021019,1,0,1,1,5.74,8.335,28,7.0015,2,110,112
2011021020,1,0,1,1,5.74,9.09,31,6.0032,4,93,97
2011021021,1,0,1,1,5.74,10.605,39,0,2,70,72
2011021022,1,0,1,1,4.92,9.85,39,0,4,47,51
2011021023,1,0,1,1,4.92,7.575,42,7.0015,1,33,34
2011021100,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
2011021101,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
2011021102,1,0,1,1,4.1,6.82,54,6.0032,0,3,3
2011021105,1,0,1,1,3.28,6.06,63,6.0032,0,4,4
2011021106,1,0,1,1,4.1,9.09,68,0,1,23,24
2011021107,1,0,1,1,3.28,8.335,73,0,1,73,74
2011021108,1,0,1,1,4.1,6.06,74,11.0014,4,212,216
2011021109,1,0,1,1,4.92,6.06,74,15.0013,8,132,140
2011021110,1,0,1,1,5.74,6.82,69,12.998,5,39,44
2011021111,1,0,1,1,9.02,11.365,47,8.9981,12,52,64
2011021112,1,0,1,1,9.02,11.365,47,8.9981,7,64,71
2011021113,1,0,1,1,9.84,11.365,35,12.998,21,89,110
2011021114,1,0,1,1,12.3,14.395,26,16.9979,17,67,84
2011021115,1,0,1,1,13.12,15.91,21,11.0014,12,62,74
2011021116,1,0,1,1,12.3,14.395,28,12.998,14,111,125
2011021117,1,0,1,1,12.3,16.665,24,0,18,193,211
2011021118,1,0,1,1,11.48,15.91,28,0,9,165,174
2011021119,1,0,1,1,10.66,15.15,33,0,7,94,101
2011021120,1,0,1,1,9.02,11.365,55,8.9981,2,61,63
2011021121,1,0,1,1,8.2,10.605,59,8.9981,1,46,47
2011021122,1,0,1,1,8.2,11.365,64,6.0032,2,41,43
2011021123,1,0,1,1,7.38,12.12,69,0,5,48,53
2011021200,1,0,0,1,6.56,9.85,69,6.0032,3,27,30
2011021201,1,0,0,1,5.74,10.605,86,0,2,22,24
2011021202,1,0,0,1,5.74,10.605,80,0,2,13,15
2011021203,1,0,0,1,4.92,9.85,80,0,3,7,10
2011021204,1,0,0,1,4.92,8.335,74,6.0032,0,4,4
2011021205,1,0,0,1,4.92,8.335,74,6.0032,0,1,1
2011021206,1,0,0,1,4.92,6.82,93,12.998,1,1,2
2011021207,1,0,0,1,4.92,7.575,80,7.0015,2,9,11
2011021208,1,0,0,1,5.74,7.575,86,8.9981,2,28,30
2011021209,1,0,0,1,6.56,9.09,64,8.9981,5,38,43
2011021210,1,0,0,1,9.02,10.605,41,16.9979,13,71,84
2011021211,1,0,0,1,12.3,13.635,28,22.0028,30,84,114
2011021212,1,0,0,1,12.3,13.635,39,31.0009,27,93,120
2011021213,1,0,0,1,12.3,13.635,39,27.9993,32,103,135
2011021214,1,0,0,1,13.94,15.91,31,19.0012,30,90,120
2011021215,1,0,0,1,13.94,15.15,29,27.9993,47,127,174
2011021216,1,0,0,1,13.94,15.15,29,27.9993,42,103,145
2011021217,1,0,0,1,13.12,14.395,31,35.0008,24,113,137
2011021218,1,0,0,1,11.48,12.88,38,22.0028,4,60,64
2011021219,1,0,0,1,11.48,13.635,38,11.0014,2,39,41
2011021220,1,0,0,1,10.66,12.88,41,15.0013,1,39,40
2011021221,1,0,0,1,10.66,15.15,41,0,9,42,51
2011021222,1,0,0,1,9.84,12.88,44,6.0032,6,39,45
2011021223,1,0,0,1,9.02,11.365,51,8.9981,1,31,32
2011021300,1,0,0,1,8.2,11.365,64,7.0015,5,34,39
2011021301,1,0,0,1,8.2,11.365,59,6.0032,1,23,24
2011021302,1,0,0,2,8.2,11.365,75,6.0032,1,19,20
2011021303,1,0,0,2,8.2,11.365,69,7.0015,4,8,12
2011021304,1,0,0,2,8.2,10.605,69,11.0014,0,2,2
2011021306,1,0,0,2,8.2,10.605,69,8.9981,2,3,5
2011021307,1,0,0,2,9.02,13.635,55,0,0,3,3
2011021308,1,0,0,2,9.02,11.365,64,12.998,1,11,12
2011021309,1,0,0,2,9.84,11.365,60,15.0013,12,35,47
2011021310,1,0,0,1,12.3,13.635,45,22.0028,19,86,105
2011021311,1,0,0,1,13.12,14.395,39,30.0026,26,86,112
2011021312,1,0,0,1,14.76,15.91,32,31.0009,58,94,152
2011021313,1,0,0,1,15.58,19.695,29,23.9994,62,92,154
2011021314,1,0,0,2,16.4,20.455,30,27.9993,51,110,161
2011021315,1,0,0,2,16.4,20.455,30,19.9995,40,122,162
2011021316,1,0,0,2,17.22,21.21,28,22.0028,28,106,134
2011021317,1,0,0,1,17.22,21.21,28,22.0028,30,95,125
2011021318,1,0,0,1,16.4,20.455,32,19.9995,17,78,95
2011021319,1,0,0,1,16.4,20.455,35,19.0012,11,50,61
2011021320,1,0,0,1,16.4,20.455,35,22.0028,15,32,47
2011021321,1,0,0,1,16.4,20.455,35,23.9994,6,45,51
2011021322,1,0,0,1,16.4,20.455,35,19.9995,5,31,36
2011021323,1,0,0,1,16.4,20.455,35,23.9994,3,27,30
2011021400,1,0,1,1,15.58,19.695,37,23.9994,3,8,11
2011021401,1,0,1,1,15.58,19.695,37,23.9994,1,6,7
2011021402,1,0,1,1,14.76,16.665,40,19.9995,0,2,2
2011021403,1,0,1,1,13.94,15.91,46,15.0013,1,1,2
2011021404,1,0,1,1,13.12,15.15,53,19.0012,0,2,2
2011021405,1,0,1,1,13.12,15.15,53,19.0012,0,3,3
2011021406,1,0,1,1,13.94,15.15,46,19.9995,1,25,26
2011021407,1,0,1,1,13.94,15.15,46,19.9995,2,96,98
2011021408,1,0,1,1,15.58,19.695,40,31.0009,7,249,256
2011021409,1,0,1,1,16.4,20.455,37,26.0027,8,122,130
2011021410,1,0,1,1,18.04,21.97,33,15.0013,9,46,55
2011021411,1,0,1,1,21.32,25,23,16.9979,10,43,53
2011021412,1,0,1,1,22.96,26.515,22,30.0026,27,99,126
2011021413,1,0,1,1,23.78,27.275,19,26.0027,27,93,120
2011021414,1,0,1,1,24.6,29.545,15,32.9975,14,76,90
2011021415,1,0,1,1,22.96,26.515,21,43.9989,19,71,90
2011021416,1,0,1,1,21.32,25,27,31.0009,16,102,118
2011021417,1,0,1,1,18.86,22.725,33,40.9973,25,218,243
2011021418,1,0,1,1,16.4,20.455,40,40.9973,11,194,205
2011021419,1,0,1,1,15.58,19.695,43,32.9975,12,86,98
2011021420,1,0,1,1,14.76,15.91,46,31.0009,5,65,70
2011021421,1,0,1,1,14.76,15.91,50,35.0008,8,35,43
2011021422,1,0,1,1,13.94,14.395,46,43.9989,1,44,45
2011021423,1,0,1,1,13.12,14.395,49,32.9975,1,19,20
2011021500,1,0,1,1,12.3,13.635,49,27.9993,7,12,19
2011021501,1,0,1,1,12.3,12.12,42,51.9987,0,5,5
2011021502,1,0,1,1,11.48,11.365,41,46.0022,1,2,3
2011021504,1,0,1,1,9.02,9.09,37,35.0008,0,1,1
2011021505,1,0,1,1,9.02,9.09,32,31.0009,0,4,4
2011021506,1,0,1,1,8.2,9.09,32,22.0028,0,30,30
2011021507,1,0,1,1,8.2,9.09,32,23.9994,2,103,105
2011021508,1,0,1,1,8.2,9.09,32,23.9994,10,213,223
2011021509,1,0,1,1,9.02,9.85,29,30.0026,2,108,110
2011021510,1,0,1,1,9.84,10.605,27,19.0012,5,47,52
2011021511,1,0,1,1,10.66,12.12,25,16.9979,11,46,57
2011021512,1,0,1,1,11.48,13.635,24,16.9979,6,65,71
2011021513,1,0,1,1,13.12,15.15,21,15.0013,14,68,82
2011021514,1,0,1,1,13.94,15.91,19,15.0013,10,69,79
2011021515,1,0,1,1,13.94,16.665,19,11.0014,11,74,85
2011021516,1,0,1,1,13.94,15.91,19,16.9979,21,77,98
2011021517,1,0,1,1,13.12,15.15,22,15.0013,15,191,206
2011021518,1,0,1,1,12.3,15.15,22,8.9981,14,198,212
2011021519,1,0,1,1,11.48,14.395,26,8.9981,3,142,145
2011021520,1,0,1,1,10.66,13.635,33,7.0015,3,98,101
2011021521,1,0,1,1,9.84,14.395,52,0,5,61,66
2011021522,1,0,1,1,9.84,14.395,44,0,0,41,41
2011021523,1,0,1,2,9.02,12.88,44,6.0032,0,20,20
2011021600,1,0,1,1,9.02,12.88,41,6.0032,0,15,15
2011021601,1,0,1,1,8.2,11.365,44,6.0032,0,9,9
2011021603,1,0,1,2,8.2,9.85,47,12.998,0,1,1
2011021604,1,0,1,1,8.2,9.85,51,12.998,0,1,1
2011021605,1,0,1,1,8.2,9.85,47,12.998,0,5,5
2011021606,1,0,1,1,8.2,9.85,55,15.0013,1,32,33
2011021607,1,0,1,2,8.2,9.85,55,15.0013,5,103,108
2011021608,1,0,1,2,9.02,11.365,55,11.0014,6,224,230
2011021609,1,0,1,1,9.84,10.605,52,19.0012,2,122,124
2011021610,1,0,1,1,10.66,11.365,41,26.0027,14,55,69
2011021611,1,0,1,1,13.94,15.15,34,19.9995,7,59,66
2011021612,1,0,1,1,15.58,19.695,32,22.0028,14,72,86
2011021613,1,0,1,1,17.22,21.21,30,23.9994,13,80,93
2011021614,1,0,1,1,18.86,22.725,28,27.9993,17,65,82
2011021615,1,0,1,1,18.86,22.725,28,27.9993,35,82,117
2011021616,1,0,1,1,18.86,22.725,31,26.0027,26,96,122
2011021617,1,0,1,1,18.86,22.725,28,19.0012,11,244,255
2011021618,1,0,1,1,16.4,20.455,40,15.0013,20,202,222
2011021619,1,0,1,1,13.94,15.91,53,15.0013,18,143,161
2011021620,1,0,1,1,15.58,19.695,43,12.998,10,108,118
2011021621,1,0,1,1,14.76,17.425,46,12.998,5,87,92
2011021622,1,0,1,1,13.94,16.665,53,12.998,12,61,73
2011021623,1,0,1,1,15.58,19.695,40,15.0013,2,31,33
2011021700,1,0,1,1,13.94,16.665,53,12.998,1,16,17
2011021701,1,0,1,1,13.94,15.91,53,15.0013,0,6,6
2011021702,1,0,1,2,13.94,15.91,53,15.0013,2,4,6
2011021703,1,0,1,1,13.94,16.665,53,12.998,3,1,4
2011021704,1,0,1,1,13.12,15.91,57,12.998,3,1,4
2011021705,1,0,1,1,13.12,16.665,66,6.0032,1,11,12
2011021706,1,0,1,1,12.3,15.15,70,8.9981,3,44,47
2011021707,1,0,1,1,13.12,16.665,57,7.0015,7,119,126
2011021708,1,0,1,1,13.12,16.665,57,6.0032,18,267,285
2011021709,1,0,1,1,14.76,17.425,57,12.998,16,163,179
2011021710,1,0,1,1,15.58,19.695,54,12.998,18,70,88
2011021711,1,0,1,2,18.04,21.97,44,16.9979,19,71,90
2011021712,1,0,1,1,19.68,23.485,41,15.0013,15,86,101
2011021713,1,0,1,1,22.14,25.76,34,15.0013,15,108,123
2011021714,1,0,1,1,24.6,31.06,31,15.0013,26,55,81
2011021715,1,0,1,1,24.6,30.305,28,16.9979,15,91,106
2011021716,1,0,1,2,22.96,26.515,35,19.9995,29,117,146
2011021717,1,0,1,2,23.78,27.275,32,19.9995,18,256,274
2011021718,1,0,1,2,22.14,25.76,42,19.0012,11,211,222
2011021719,1,0,1,1,19.68,23.485,55,22.0028,14,161,175
2011021720,1,0,1,1,19.68,23.485,59,22.0028,8,131,139
2011021721,1,0,1,1,21.32,25,55,26.0027,5,119,124
2011021722,1,0,1,1,20.5,24.24,59,19.0012,8,68,76
2011021723,1,0,1,1,18.86,22.725,67,19.9995,4,40,44
2011021800,1,0,1,1,18.04,21.97,72,19.0012,12,20,32
